id,state,state_abbreviation,county,party,candidate,fraction_votes,AGE775214,RHI825214,EDU635213,SEX255214,INC110213,POP060210
11965,Utah,UT,Wasatch,Republican,John Kasich,0.194,9.4,84.2,89.6,48.6,65050,20.0
11966,Utah,UT,Wasatch,Republican,Donald Trump,0.162,9.4,84.2,89.6,48.6,65050,20.0
11967,Utah,UT,Washington,Republican,Ted Cruz,0.623,19.6,85.2,91.7,50.5,49279,56.9
11968,Utah,UT,Washington,Republican,Donald Trump,0.247,19.6,85.2,91.7,50.5,49279,56.9
11969,Utah,UT,Washington,Republican,John Kasich,0.13,19.6,85.2,91.7,50.5,49279,56.9
11970,Utah,UT,Wayne,Republican,Ted Cruz,0.675,18.8,92.3,95.7,49.2,41458,1.1
11971,Utah,UT,Wayne,Republican,Donald Trump,0.202,18.8,92.3,95.7,49.2,41458,1.1
11972,Utah,UT,Wayne,Republican,John Kasich,0.123,18.8,92.3,95.7,49.2,41458,1.1
11973,Utah,UT,Weber,Republican,Ted Cruz,0.6709999999999999,11.1,77.1,88.8,49.8,54974,401.4
11974,Utah,UT,Weber,Republican,John Kasich,0.168,11.1,77.1,88.8,49.8,54974,401.4
11975,Utah,UT,Weber,Republican,Donald Trump,0.161,11.1,77.1,88.8,49.8,54974,401.4
11976,Virginia,VA,Albemarle,Democrat,Hillary Clinton,0.545,16.5,77.5,91.4,52.2,67725,137.3
11977,Virginia,VA,Albemarle,Democrat,Bernie Sanders,0.45,16.5,77.5,91.4,52.2,67725,137.3
11978,Virginia,VA,Alleghany,Democrat,Hillary Clinton,0.633,24.3,91.8,82.7,50.8,44848,36.5
11979,Virginia,VA,Alleghany,Democrat,Bernie Sanders,0.36,24.3,91.8,82.7,50.8,44848,36.5
11980,Virginia,VA,Amelia,Democrat,Hillary Clinton,0.7879999999999999,18.2,72.7,78.9,51.3,52885,35.7
11981,Virginia,VA,Amelia,Democrat,Bernie Sanders,0.21,18.2,72.7,78.9,51.3,52885,35.7
11982,Virginia,VA,Amherst,Democrat,Hillary Clinton,0.652,18.9,75.4,79.1,52.2,44945,68.3
11983,Virginia,VA,Amherst,Democrat,Bernie Sanders,0.341,18.9,75.4,79.1,52.2,44945,68.3
11984,Virginia,VA,Appomattox,Democrat,Hillary Clinton,0.67,19.1,76.6,82.2,51.5,50167,44.9
11985,Virginia,VA,Appomattox,Democrat,Bernie Sanders,0.321,19.1,76.6,82.2,51.5,50167,44.9
11986,Virginia,VA,Arlington,Democrat,Hillary Clinton,0.669,9.3,62.8,93.3,49.9,103208,7993.6
11987,Virginia,VA,Arlington,Democrat,Bernie Sanders,0.328,9.3,62.8,93.3,49.9,103208,7993.6
11988,Virginia,VA,Augusta,Democrat,Bernie Sanders,0.514,19.4,91.5,84.2,49.4,52027,76.3
11989,Virginia,VA,Augusta,Democrat,Hillary Clinton,0.48,19.4,91.5,84.2,49.4,52027,76.3
11990,Virginia,VA,Bath,Democrat,Hillary Clinton,0.63,25.0,92.0,90.0,49.3,51365,8.9
11991,Virginia,VA,Bath,Democrat,Bernie Sanders,0.366,25.0,92.0,90.0,49.3,51365,8.9
11992,Virginia,VA,Bedford,Democrat,Hillary Clinton,0.565,19.4,88.3,87.6,50.7,57596,91.2
11993,Virginia,VA,Bedford,Democrat,Hillary Clinton,0.565,0.0,0.0,86.3,0.0,35593,904.6
11994,Virginia,VA,Bedford,Democrat,Bernie Sanders,0.429,19.4,88.3,87.6,50.7,57596,91.2
11995,Virginia,VA,Bedford,Democrat,Bernie Sanders,0.429,0.0,0.0,86.3,0.0,35593,904.6
11996,Virginia,VA,Bland,Democrat,Hillary Clinton,0.517,20.3,94.5,83.4,44.7,42139,19.1
11997,Virginia,VA,Bland,Democrat,Bernie Sanders,0.471,20.3,94.5,83.4,44.7,42139,19.1
11998,Virginia,VA,Botetourt,Democrat,Hillary Clinton,0.557,19.9,93.1,90.2,50.6,65935,61.2
11999,Virginia,VA,Botetourt,Democrat,Bernie Sanders,0.436,19.9,93.1,90.2,50.6,65935,61.2
12000,Virginia,VA,Brunswick,Democrat,Hillary Clinton,0.897,19.2,41.5,71.3,47.6,36293,30.8
12001,Virginia,VA,Brunswick,Democrat,Bernie Sanders,0.101,19.2,41.5,71.3,47.6,36293,30.8
12002,Virginia,VA,Buchanan,Democrat,Hillary Clinton,0.7040000000000001,19.4,95.7,68.2,49.1,29848,47.9
12003,Virginia,VA,Buchanan,Democrat,Bernie Sanders,0.28300000000000003,19.4,95.7,68.2,49.1,29848,47.9
12004,Virginia,VA,Buckingham,Democrat,Hillary Clinton,0.75,16.9,61.0,70.9,45.6,38648,29.6
12005,Virginia,VA,Buckingham,Democrat,Bernie Sanders,0.246,16.9,61.0,70.9,45.6,38648,29.6
12006,Virginia,VA,Campbell,Democrat,Hillary Clinton,0.657,18.1,80.4,83.8,51.3,47162,108.8
12007,Virginia,VA,Campbell,Democrat,Bernie Sanders,0.338,18.1,80.4,83.8,51.3,47162,108.8
12008,Virginia,VA,Caroline,Democrat,Hillary Clinton,0.743,15.1,63.8,80.9,50.9,57218,54.1
12009,Virginia,VA,Caroline,Democrat,Bernie Sanders,0.25,15.1,63.8,80.9,50.9,57218,54.1
12010,Virginia,VA,Carroll,Democrat,Hillary Clinton,0.5710000000000001,21.7,95.0,76.2,50.4,32853,63.3
12011,Virginia,VA,Carroll,Democrat,Bernie Sanders,0.424,21.7,95.0,76.2,50.4,32853,63.3
12012,Virginia,VA,Charlotte,Democrat,Hillary Clinton,0.7909999999999999,20.2,66.9,74.8,50.2,33015,26.5
12013,Virginia,VA,Charlotte,Democrat,Bernie Sanders,0.202,20.2,66.9,74.8,50.2,33015,26.5
12014,Virginia,VA,Chesterfield,Democrat,Hillary Clinton,0.6609999999999999,12.8,63.4,90.1,51.8,72088,747.1
12015,Virginia,VA,Chesterfield,Democrat,Bernie Sanders,0.335,12.8,63.4,90.1,51.8,72088,747.1
12016,Virginia,VA,Clarke,Democrat,Hillary Clinton,0.514,18.1,87.0,89.0,50.0,77597,79.7
12017,Virginia,VA,Clarke,Democrat,Bernie Sanders,0.477,18.1,87.0,89.0,50.0,77597,79.7
12018,Virginia,VA,Craig,Democrat,Hillary Clinton,0.511,21.1,97.7,89.7,49.9,47806,15.7
12019,Virginia,VA,Craig,Democrat,Bernie Sanders,0.48,21.1,97.7,89.7,49.9,47806,15.7
12020,Virginia,VA,Culpeper,Democrat,Hillary Clinton,0.547,13.9,71.4,84.3,49.7,64423,123.1
12021,Virginia,VA,Culpeper,Democrat,Bernie Sanders,0.444,13.9,71.4,84.3,49.7,64423,123.1
12022,Virginia,VA,Cumberland,Democrat,Hillary Clinton,0.799,19.3,63.1,76.9,52.2,40557,33.8
12023,Virginia,VA,Cumberland,Democrat,Bernie Sanders,0.198,19.3,63.1,76.9,52.2,40557,33.8
12024,Virginia,VA,Dickenson,Democrat,Hillary Clinton,0.6,18.9,97.9,72.4,49.2,33318,48.1
12025,Virginia,VA,Dickenson,Democrat,Bernie Sanders,0.386,18.9,97.9,72.4,49.2,33318,48.1
12026,Virginia,VA,Dinwiddie,Democrat,Hillary Clinton,0.833,16.3,62.5,80.2,51.1,52027,55.6
12027,Virginia,VA,Dinwiddie,Democrat,Bernie Sanders,0.161,16.3,62.5,80.2,51.1,52027,55.6
12028,Virginia,VA,Essex,Democrat,Hillary Clinton,0.8220000000000001,20.4,55.3,76.7,52.9,44885,43.4
12029,Virginia,VA,Essex,Democrat,Bernie Sanders,0.17,20.4,55.3,76.7,52.9,44885,43.4
12030,Virginia,VA,Fairfax,Democrat,Hillary Clinton,0.63,11.5,52.0,91.8,50.5,110292,2766.8
12031,Virginia,VA,Fairfax,Democrat,Hillary Clinton,0.63,15.4,58.8,92.0,50.7,97242,3616.8
12032,Virginia,VA,Fairfax,Democrat,Bernie Sanders,0.364,11.5,52.0,91.8,50.5,110292,2766.8
12033,Virginia,VA,Fairfax,Democrat,Bernie Sanders,0.364,15.4,58.8,92.0,50.7,97242,3616.8
12034,Virginia,VA,Fauquier,Democrat,Hillary Clinton,0.545,14.9,81.0,91.4,50.5,88409,100.7
12035,Virginia,VA,Fauquier,Democrat,Bernie Sanders,0.447,14.9,81.0,91.4,50.5,88409,100.7
12036,Virginia,VA,Floyd,Democrat,Bernie Sanders,0.7,20.4,93.7,81.4,49.6,44618,40.2
12037,Virginia,VA,Floyd,Democrat,Hillary Clinton,0.297,20.4,93.7,81.4,49.6,44618,40.2
12038,Virginia,VA,Fluvanna,Democrat,Hillary Clinton,0.5760000000000001,18.3,78.9,85.5,54.3,68288,89.8
12039,Virginia,VA,Fluvanna,Democrat,Bernie Sanders,0.418,18.3,78.9,85.5,54.3,68288,89.8
12040,Virginia,VA,Franklin,Democrat,Hillary Clinton,0.626,20.8,87.2,82.7,50.7,45624,81.3
12041,Virginia,VA,Franklin,Democrat,Hillary Clinton,0.626,17.5,37.8,79.4,54.9,31928,1045.8
12042,Virginia,VA,Franklin,Democrat,Bernie Sanders,0.366,20.8,87.2,82.7,50.7,45624,81.3
12043,Virginia,VA,Franklin,Democrat,Bernie Sanders,0.366,17.5,37.8,79.4,54.9,31928,1045.8
12044,Virginia,VA,Frederick,Democrat,Hillary Clinton,0.505,15.2,84.8,86.0,50.2,68424,189.4
12045,Virginia,VA,Frederick,Democrat,Bernie Sanders,0.488,15.2,84.8,86.0,50.2,68424,189.4
12046,Virginia,VA,Giles,Democrat,Hillary Clinton,0.5579999999999999,20.0,95.2,80.5,50.8,45141,48.6
12047,Virginia,VA,Giles,Democrat,Bernie Sanders,0.435,20.0,95.2,80.5,50.8,45141,48.6
12048,Virginia,VA,Gloucester,Democrat,Hillary Clinton,0.591,17.5,85.0,89.3,50.7,60519,169.2
12049,Virginia,VA,Gloucester,Democrat,Bernie Sanders,0.405,17.5,85.0,89.3,50.7,60519,169.2
12050,Virginia,VA,Goochland,Democrat,Hillary Clinton,0.716,19.4,77.3,87.4,50.6,80976,77.2
12051,Virginia,VA,Goochland,Democrat,Bernie Sanders,0.282,19.4,77.3,87.4,50.6,80976,77.2
12052,Virginia,VA,Grayson,Democrat,Bernie Sanders,0.5,23.6,93.4,75.3,51.3,30710,35.1
12053,Virginia,VA,Grayson,Democrat,Hillary Clinton,0.493,23.6,93.4,75.3,51.3,30710,35.1
12054,Virginia,VA,Greene,Democrat,Bernie Sanders,0.508,15.7,84.2,83.1,50.4,59358,117.8
12055,Virginia,VA,Greene,Democrat,Hillary Clinton,0.487,15.7,84.2,83.1,50.4,59358,117.8
12056,Virginia,VA,Greensville,Democrat,Hillary Clinton,0.877,15.1,37.5,72.7,38.8,39697,41.5
12057,Virginia,VA,Greensville,Democrat,Bernie Sanders,0.119,15.1,37.5,72.7,38.8,39697,41.5
12058,Virginia,VA,Halifax,Democrat,Hillary Clinton,0.8079999999999999,22.0,59.8,78.9,52.0,34659,44.3
12059,Virginia,VA,Halifax,Democrat,Bernie Sanders,0.18600000000000005,22.0,59.8,78.9,52.0,34659,44.3
12060,Virginia,VA,Hampton,Democrat,Hillary Clinton,0.779,13.7,40.1,89.3,51.9,50705,2673.2
12061,Virginia,VA,Hampton,Democrat,Bernie Sanders,0.217,13.7,40.1,89.3,51.9,50705,2673.2
12062,Virginia,VA,Hanover,Democrat,Hillary Clinton,0.599,15.7,84.6,92.1,51.0,75070,213.1
12063,Virginia,VA,Hanover,Democrat,Bernie Sanders,0.397,15.7,84.6,92.1,51.0,75070,213.1
12064,Virginia,VA,Henrico,Democrat,Hillary Clinton,0.698,13.8,55.0,90.1,52.8,61048,1313.4
12065,Virginia,VA,Henrico,Democrat,Bernie Sanders,0.297,13.8,55.0,90.1,52.8,61048,1313.4
12066,Virginia,VA,Henry,Democrat,Hillary Clinton,0.727,21.8,70.5,77.0,51.8,34984,141.6
12067,Virginia,VA,Henry,Democrat,Bernie Sanders,0.267,21.8,70.5,77.0,51.8,34984,141.6
12068,Virginia,VA,Highland,Democrat,Bernie Sanders,0.506,29.4,97.2,78.9,50.3,49625,5.6
12069,Virginia,VA,Highland,Democrat,Hillary Clinton,0.494,29.4,97.2,78.9,50.3,49625,5.6
12070,Virginia,VA,Lancaster,Democrat,Hillary Clinton,0.743,35.2,68.7,87.9,53.3,49248,85.5
12071,Virginia,VA,Lancaster,Democrat,Bernie Sanders,0.248,35.2,68.7,87.9,53.3,49248,85.5
12072,Virginia,VA,Lee,Democrat,Hillary Clinton,0.635,18.8,92.8,74.2,47.7,31308,58.8
12073,Virginia,VA,Lee,Democrat,Bernie Sanders,0.342,18.8,92.8,74.2,47.7,31308,58.8
12074,Virginia,VA,Loudoun,Democrat,Hillary Clinton,0.586,7.9,58.8,93.8,50.4,122238,605.8
12075,Virginia,VA,Loudoun,Democrat,Bernie Sanders,0.407,7.9,58.8,93.8,50.4,122238,605.8
12076,Virginia,VA,Louisa,Democrat,Hillary Clinton,0.655,17.6,78.0,82.5,50.6,54518,66.8
12077,Virginia,VA,Louisa,Democrat,Bernie Sanders,0.341,17.6,78.0,82.5,50.6,54518,66.8
12078,Virginia,VA,Lunenburg,Democrat,Hillary Clinton,0.836,19.7,60.2,69.0,47.3,35237,29.9
12079,Virginia,VA,Lunenburg,Democrat,Bernie Sanders,0.16,19.7,60.2,69.0,47.3,35237,29.9
12080,Virginia,VA,Madison,Democrat,Hillary Clinton,0.591,20.5,85.3,79.8,51.4,53459,41.5
12081,Virginia,VA,Madison,Democrat,Bernie Sanders,0.407,20.5,85.3,79.8,51.4,53459,41.5
12082,Virginia,VA,Mathews,Democrat,Hillary Clinton,0.633,28.2,85.8,88.8,51.7,55192,104.5
12083,Virginia,VA,Mathews,Democrat,Bernie Sanders,0.358,28.2,85.8,88.8,51.7,55192,104.5
12084,Virginia,VA,Mecklenburg,Democrat,Hillary Clinton,0.8029999999999999,23.8,60.1,76.9,51.6,36261,52.3
12085,Virginia,VA,Mecklenburg,Democrat,Bernie Sanders,0.191,23.8,60.1,76.9,51.6,36261,52.3
12086,Virginia,VA,Middlesex,Democrat,Hillary Clinton,0.653,29.0,77.9,89.0,50.8,53309,84.1
12087,Virginia,VA,Middlesex,Democrat,Bernie Sanders,0.345,29.0,77.9,89.0,50.8,53309,84.1
12088,Virginia,VA,Montgomery,Democrat,Bernie Sanders,0.59,11.0,84.7,89.6,47.9,45543,243.9
12089,Virginia,VA,Montgomery,Democrat,Hillary Clinton,0.407,11.0,84.7,89.6,47.9,45543,243.9
12090,Virginia,VA,Nelson,Democrat,Hillary Clinton,0.562,23.7,81.7,80.8,51.4,48789,31.9
12091,Virginia,VA,Nelson,Democrat,Bernie Sanders,0.431,23.7,81.7,80.8,51.4,48789,31.9
12092,Virginia,VA,Norfolk,Democrat,Hillary Clinton,0.6920000000000001,9.9,44.0,86.0,47.8,44747,4486.4
12093,Virginia,VA,Norfolk,Democrat,Bernie Sanders,0.304,9.9,44.0,86.0,47.8,44747,4486.4
12094,Virginia,VA,Northampton,Democrat,Hillary Clinton,0.725,24.4,54.1,78.1,51.6,33635,58.5
12095,Virginia,VA,Northampton,Democrat,Bernie Sanders,0.27,24.4,54.1,78.1,51.6,33635,58.5
12096,Virginia,VA,Northumberland,Democrat,Hillary Clinton,0.75,34.3,70.2,85.6,50.5,51342,64.5
12097,Virginia,VA,Northumberland,Democrat,Bernie Sanders,0.243,34.3,70.2,85.6,50.5,51342,64.5
12098,Virginia,VA,Nottoway,Democrat,Hillary Clinton,0.7809999999999999,18.3,55.2,73.8,47.0,36607,50.4
12099,Virginia,VA,Nottoway,Democrat,Bernie Sanders,0.211,18.3,55.2,73.8,47.0,36607,50.4
12100,Virginia,VA,Orange,Democrat,Hillary Clinton,0.599,19.7,79.0,85.0,51.0,60287,98.2
12101,Virginia,VA,Orange,Democrat,Bernie Sanders,0.394,19.7,79.0,85.0,51.0,60287,98.2
12102,Virginia,VA,Page,Democrat,Hillary Clinton,0.536,19.8,94.4,75.6,50.4,42906,77.3
12103,Virginia,VA,Page,Democrat,Bernie Sanders,0.46,19.8,94.4,75.6,50.4,42906,77.3
12104,Virginia,VA,Patrick,Democrat,Bernie Sanders,0.503,24.2,89.9,75.3,50.9,34864,38.3
12105,Virginia,VA,Patrick,Democrat,Hillary Clinton,0.488,24.2,89.9,75.3,50.9,34864,38.3
12106,Virginia,VA,Pittsylvania,Democrat,Hillary Clinton,0.752,20.0,74.2,79.1,50.9,42143,65.5
12107,Virginia,VA,Pittsylvania,Democrat,Bernie Sanders,0.243,20.0,74.2,79.1,50.9,42143,65.5
12108,Virginia,VA,Powhatan,Democrat,Hillary Clinton,0.644,15.7,83.5,85.9,46.3,76548,107.8
12109,Virginia,VA,Powhatan,Democrat,Bernie Sanders,0.353,15.7,83.5,85.9,46.3,76548,107.8
12110,Virginia,VA,Pulaski,Democrat,Hillary Clinton,0.583,20.6,91.1,81.8,49.9,44312,109.0
12111,Virginia,VA,Pulaski,Democrat,Bernie Sanders,0.41,20.6,91.1,81.8,49.9,44312,109.0
12112,Virginia,VA,Rappahannock,Democrat,Hillary Clinton,0.501,23.8,89.2,83.0,50.2,56438,27.7
12113,Virginia,VA,Rappahannock,Democrat,Bernie Sanders,0.495,23.8,89.2,83.0,50.2,56438,27.7
12114,Virginia,VA,Richmond,Democrat,Hillary Clinton,0.8,19.5,61.3,73.8,44.5,47083,48.3
12115,Virginia,VA,Richmond,Democrat,Hillary Clinton,0.8,11.4,40.2,81.5,52.3,40496,3414.7
12116,Virginia,VA,Richmond,Democrat,Bernie Sanders,0.192,19.5,61.3,73.8,44.5,47083,48.3
12117,Virginia,VA,Richmond,Democrat,Bernie Sanders,0.192,11.4,40.2,81.5,52.3,40496,3414.7
12118,Virginia,VA,Roanoke,Democrat,Hillary Clinton,0.5429999999999999,19.6,86.8,90.9,52.0,60795,368.7
12119,Virginia,VA,Roanoke,Democrat,Hillary Clinton,0.5429999999999999,14.9,60.7,81.8,52.3,38145,2279.8
12120,Virginia,VA,Roanoke,Democrat,Bernie Sanders,0.451,19.6,86.8,90.9,52.0,60795,368.7
12121,Virginia,VA,Roanoke,Democrat,Bernie Sanders,0.451,14.9,60.7,81.8,52.3,38145,2279.8
12122,Virginia,VA,Rockbridge,Democrat,Hillary Clinton,0.5710000000000001,24.2,93.1,84.4,50.6,48313,37.3
12123,Virginia,VA,Rockbridge,Democrat,Bernie Sanders,0.428,24.2,93.1,84.4,50.6,48313,37.3
12124,Virginia,VA,Rockingham,Democrat,Bernie Sanders,0.526,18.0,90.1,80.7,51.0,52195,89.9
12125,Virginia,VA,Rockingham,Democrat,Hillary Clinton,0.47,18.0,90.1,80.7,51.0,52195,89.9
12126,Virginia,VA,Russell,Democrat,Hillary Clinton,0.599,18.8,96.9,74.7,51.2,33872,61.0
12127,Virginia,VA,Russell,Democrat,Bernie Sanders,0.388,18.8,96.9,74.7,51.2,33872,61.0
12128,Virginia,VA,Scott,Democrat,Hillary Clinton,0.562,21.5,96.8,74.9,49.9,38355,43.3
12129,Virginia,VA,Scott,Democrat,Bernie Sanders,0.429,21.5,96.8,74.9,49.9,38355,43.3
12130,Virginia,VA,Shenandoah,Democrat,Hillary Clinton,0.505,20.2,88.8,84.6,51.2,49625,82.5
12131,Virginia,VA,Shenandoah,Democrat,Bernie Sanders,0.489,20.2,88.8,84.6,51.2,49625,82.5
12132,Virginia,VA,Smyth,Democrat,Hillary Clinton,0.586,20.0,94.3,79.9,51.0,37239,71.4
12133,Virginia,VA,Smyth,Democrat,Bernie Sanders,0.402,20.0,94.3,79.9,51.0,37239,71.4
12134,Virginia,VA,Southampton,Democrat,Hillary Clinton,0.838,18.0,60.7,78.0,48.1,46150,31.0
12135,Virginia,VA,Southampton,Democrat,Bernie Sanders,0.151,18.0,60.7,78.0,48.1,46150,31.0
12136,Virginia,VA,Spotsylvania,Democrat,Hillary Clinton,0.604,12.2,70.1,89.1,50.8,78345,304.9
12137,Virginia,VA,Spotsylvania,Democrat,Bernie Sanders,0.389,12.2,70.1,89.1,50.8,78345,304.9
12138,Virginia,VA,Stafford,Democrat,Hillary Clinton,0.603,9.1,64.8,92.6,49.6,97110,479.5
12139,Virginia,VA,Stafford,Democrat,Bernie Sanders,0.388,9.1,64.8,92.6,49.6,97110,479.5
12140,Virginia,VA,Suffolk,Democrat,Hillary Clinton,0.795,13.0,49.9,87.2,51.7,66085,211.4
12141,Virginia,VA,Suffolk,Democrat,Bernie Sanders,0.2,13.0,49.9,87.2,51.7,66085,211.4
12142,Virginia,VA,Surry,Democrat,Hillary Clinton,0.818,19.1,52.3,77.8,50.7,47292,25.3
12143,Virginia,VA,Surry,Democrat,Bernie Sanders,0.175,19.1,52.3,77.8,50.7,47292,25.3
12144,Virginia,VA,Sussex,Democrat,Hillary Clinton,0.905,16.2,38.6,70.0,40.6,39635,24.7
12145,Virginia,VA,Sussex,Democrat,Bernie Sanders,0.093,16.2,38.6,70.0,40.6,39635,24.7
12146,Virginia,VA,Tazewell,Democrat,Hillary Clinton,0.5770000000000001,19.2,93.8,77.0,50.3,35693,86.9
12147,Virginia,VA,Tazewell,Democrat,Bernie Sanders,0.402,19.2,93.8,77.0,50.3,35693,86.9
12148,Virginia,VA,Warren,Democrat,Bernie Sanders,0.514,14.5,87.5,84.0,50.1,61610,176.0
12149,Virginia,VA,Warren,Democrat,Hillary Clinton,0.48,14.5,87.5,84.0,50.1,61610,176.0
12150,Virginia,VA,Washington,Democrat,Hillary Clinton,0.541,20.3,95.6,83.2,50.7,41897,97.8
12151,Virginia,VA,Washington,Democrat,Bernie Sanders,0.45,20.3,95.6,83.2,50.7,41897,97.8
12152,Virginia,VA,Westmoreland,Democrat,Hillary Clinton,0.745,23.7,63.6,79.1,51.4,49157,76.1
12153,Virginia,VA,Westmoreland,Democrat,Bernie Sanders,0.25,23.7,63.6,79.1,51.4,49157,76.1
12154,Virginia,VA,Wise,Democrat,Bernie Sanders,0.511,15.9,92.0,72.9,48.2,36218,102.8
12155,Virginia,VA,Wise,Democrat,Hillary Clinton,0.48,15.9,92.0,72.9,48.2,36218,102.8
12156,Virginia,VA,Wythe,Democrat,Hillary Clinton,0.552,19.7,94.1,81.7,51.1,41275,63.3
12157,Virginia,VA,Wythe,Democrat,Bernie Sanders,0.442,19.7,94.1,81.7,51.1,41275,63.3
12158,Virginia,VA,York,Democrat,Hillary Clinton,0.615,14.6,72.5,94.9,50.7,82073,624.8
12159,Virginia,VA,York,Democrat,Bernie Sanders,0.381,14.6,72.5,94.9,50.7,82073,624.8
12160,Virginia,VA,Albemarle,Republican,Marco Rubio,0.371,16.5,77.5,91.4,52.2,67725,137.3
12161,Virginia,VA,Albemarle,Republican,Donald Trump,0.246,16.5,77.5,91.4,52.2,67725,137.3
12162,Virginia,VA,Albemarle,Republican,Ted Cruz,0.171,16.5,77.5,91.4,52.2,67725,137.3
12163,Virginia,VA,Albemarle,Republican,John Kasich,0.155,16.5,77.5,91.4,52.2,67725,137.3
12164,Virginia,VA,Albemarle,Republican,Ben Carson,0.045,16.5,77.5,91.4,52.2,67725,137.3
12165,Virginia,VA,Alleghany,Republican,Donald Trump,0.469,24.3,91.8,82.7,50.8,44848,36.5
12166,Virginia,VA,Alleghany,Republican,Marco Rubio,0.24,24.3,91.8,82.7,50.8,44848,36.5
12167,Virginia,VA,Alleghany,Republican,Ted Cruz,0.154,24.3,91.8,82.7,50.8,44848,36.5
12168,Virginia,VA,Alleghany,Republican,Ben Carson,0.083,24.3,91.8,82.7,50.8,44848,36.5
12169,Virginia,VA,Alleghany,Republican,John Kasich,0.043,24.3,91.8,82.7,50.8,44848,36.5
12170,Virginia,VA,Amelia,Republican,Donald Trump,0.481,18.2,72.7,78.9,51.3,52885,35.7
12171,Virginia,VA,Amelia,Republican,Ted Cruz,0.214,18.2,72.7,78.9,51.3,52885,35.7
12172,Virginia,VA,Amelia,Republican,Marco Rubio,0.208,18.2,72.7,78.9,51.3,52885,35.7
12173,Virginia,VA,Amelia,Republican,Ben Carson,0.065,18.2,72.7,78.9,51.3,52885,35.7
12174,Virginia,VA,Amelia,Republican,John Kasich,0.026,18.2,72.7,78.9,51.3,52885,35.7
12175,Virginia,VA,Amherst,Republican,Donald Trump,0.397,18.9,75.4,79.1,52.2,44945,68.3
12176,Virginia,VA,Amherst,Republican,Ted Cruz,0.269,18.9,75.4,79.1,52.2,44945,68.3
12177,Virginia,VA,Amherst,Republican,Marco Rubio,0.196,18.9,75.4,79.1,52.2,44945,68.3
12178,Virginia,VA,Amherst,Republican,Ben Carson,0.095,18.9,75.4,79.1,52.2,44945,68.3
12179,Virginia,VA,Amherst,Republican,John Kasich,0.034,18.9,75.4,79.1,52.2,44945,68.3
12180,Virginia,VA,Appomattox,Republican,Donald Trump,0.428,19.1,76.6,82.2,51.5,50167,44.9
12181,Virginia,VA,Appomattox,Republican,Ted Cruz,0.259,19.1,76.6,82.2,51.5,50167,44.9
12182,Virginia,VA,Appomattox,Republican,Marco Rubio,0.181,19.1,76.6,82.2,51.5,50167,44.9
12183,Virginia,VA,Appomattox,Republican,Ben Carson,0.086,19.1,76.6,82.2,51.5,50167,44.9
12184,Virginia,VA,Appomattox,Republican,John Kasich,0.034,19.1,76.6,82.2,51.5,50167,44.9
12185,Virginia,VA,Arlington,Republican,Marco Rubio,0.4970000000000001,9.3,62.8,93.3,49.9,103208,7993.6
12186,Virginia,VA,Arlington,Republican,John Kasich,0.226,9.3,62.8,93.3,49.9,103208,7993.6
12187,Virginia,VA,Arlington,Republican,Donald Trump,0.168,9.3,62.8,93.3,49.9,103208,7993.6
12188,Virginia,VA,Arlington,Republican,Ted Cruz,0.079,9.3,62.8,93.3,49.9,103208,7993.6
12189,Virginia,VA,Arlington,Republican,Ben Carson,0.017,9.3,62.8,93.3,49.9,103208,7993.6
12190,Virginia,VA,Augusta,Republican,Donald Trump,0.373,19.4,91.5,84.2,49.4,52027,76.3
12191,Virginia,VA,Augusta,Republican,Marco Rubio,0.248,19.4,91.5,84.2,49.4,52027,76.3
12192,Virginia,VA,Augusta,Republican,Ted Cruz,0.23,19.4,91.5,84.2,49.4,52027,76.3
12193,Virginia,VA,Augusta,Republican,Ben Carson,0.079,19.4,91.5,84.2,49.4,52027,76.3
12194,Virginia,VA,Augusta,Republican,John Kasich,0.059,19.4,91.5,84.2,49.4,52027,76.3
12195,Virginia,VA,Bath,Republican,Donald Trump,0.495,25.0,92.0,90.0,49.3,51365,8.9
12196,Virginia,VA,Bath,Republican,Marco Rubio,0.246,25.0,92.0,90.0,49.3,51365,8.9
12197,Virginia,VA,Bath,Republican,Ted Cruz,0.1,25.0,92.0,90.0,49.3,51365,8.9
12198,Virginia,VA,Bath,Republican,Ben Carson,0.085,25.0,92.0,90.0,49.3,51365,8.9
12199,Virginia,VA,Bath,Republican,John Kasich,0.059,25.0,92.0,90.0,49.3,51365,8.9
12200,Virginia,VA,Bedford,Republican,Donald Trump,0.35,19.4,88.3,87.6,50.7,57596,91.2
12201,Virginia,VA,Bedford,Republican,Donald Trump,0.35,0.0,0.0,86.3,0.0,35593,904.6
12202,Virginia,VA,Bedford,Republican,Ted Cruz,0.29600000000000004,19.4,88.3,87.6,50.7,57596,91.2
12203,Virginia,VA,Bedford,Republican,Ted Cruz,0.29600000000000004,0.0,0.0,86.3,0.0,35593,904.6
12204,Virginia,VA,Bedford,Republican,Marco Rubio,0.212,19.4,88.3,87.6,50.7,57596,91.2
12205,Virginia,VA,Bedford,Republican,Marco Rubio,0.212,0.0,0.0,86.3,0.0,35593,904.6
12206,Virginia,VA,Bedford,Republican,Ben Carson,0.084,19.4,88.3,87.6,50.7,57596,91.2
12207,Virginia,VA,Bedford,Republican,Ben Carson,0.084,0.0,0.0,86.3,0.0,35593,904.6
12208,Virginia,VA,Bedford,Republican,John Kasich,0.052000000000000005,19.4,88.3,87.6,50.7,57596,91.2
