,id,state,state_abbreviation,county,party,candidate,fraction_votes,AGE775214,RHI825214,EDU635213,SEX255214,INC110213,POP060210
144,144,Texas,TX,Fisher,Democrat,Hillary Clinton,0.5329999999999999,23.1,67.1,80.8,50.4,42125,4.4
145,145,Texas,TX,Fisher,Democrat,Bernie Sanders,0.344,23.1,67.1,80.8,50.4,42125,4.4
146,146,Texas,TX,Floyd,Democrat,Hillary Clinton,0.659,18.7,39.5,74.6,50.3,42279,6.5
147,147,Texas,TX,Floyd,Democrat,Bernie Sanders,0.264,18.7,39.5,74.6,50.3,42279,6.5
148,148,Texas,TX,Foard,Democrat,Bernie Sanders,0.48100000000000004,24.9,74.2,78.0,51.4,33750,1.9
149,149,Texas,TX,Foard,Democrat,Hillary Clinton,0.34299999999999997,24.9,74.2,78.0,51.4,33750,1.9
150,150,Texas,TX,Franklin,Democrat,Hillary Clinton,0.6759999999999999,20.3,79.3,83.5,51.0,45523,37.3
151,151,Texas,TX,Franklin,Democrat,Bernie Sanders,0.303,20.3,79.3,83.5,51.0,45523,37.3
152,152,Texas,TX,Freestone,Democrat,Hillary Clinton,0.768,18.2,67.3,78.8,48.2,44502,22.6
153,153,Texas,TX,Freestone,Democrat,Bernie Sanders,0.20600000000000002,18.2,67.3,78.8,48.2,44502,22.6
154,154,Texas,TX,Frio,Democrat,Hillary Clinton,0.677,11.6,16.2,63.9,41.3,35849,15.2
155,155,Texas,TX,Frio,Democrat,Bernie Sanders,0.22899999999999998,11.6,16.2,63.9,41.3,35849,15.2
156,156,Texas,TX,Gaines,Democrat,Hillary Clinton,0.5579999999999999,9.3,57.4,59.3,49.4,52910,11.7
157,157,Texas,TX,Gaines,Democrat,Bernie Sanders,0.36200000000000004,9.3,57.4,59.3,49.4,52910,11.7
158,158,Texas,TX,Garza,Democrat,Hillary Clinton,0.565,11.4,42.3,62.3,35.4,47540,7.2
159,159,Texas,TX,Garza,Democrat,Bernie Sanders,0.355,11.4,42.3,62.3,35.4,47540,7.2
160,160,Texas,TX,Gillespie,Democrat,Hillary Clinton,0.7190000000000001,28.5,76.5,86.5,51.5,53668,23.5
161,161,Texas,TX,Gillespie,Democrat,Bernie Sanders,0.278,28.5,76.5,86.5,51.5,53668,23.5
162,162,Texas,TX,Glasscock,Democrat,Hillary Clinton,0.5,14.4,63.1,77.9,45.8,69107,1.4
163,163,Texas,TX,Glasscock,Democrat,Bernie Sanders,0.5,14.4,63.1,77.9,45.8,69107,1.4
164,164,Texas,TX,Goliad,Democrat,Hillary Clinton,0.664,20.3,58.5,85.7,50.1,50923,8.5
165,165,Texas,TX,Goliad,Democrat,Bernie Sanders,0.258,20.3,58.5,85.7,50.1,50923,8.5
166,166,Texas,TX,Gonzales,Democrat,Hillary Clinton,0.723,16.1,42.9,69.3,49.5,39248,18.6
167,167,Texas,TX,Gonzales,Democrat,Bernie Sanders,0.253,16.1,42.9,69.3,49.5,39248,18.6
168,168,Texas,TX,Gray,Democrat,Hillary Clinton,0.539,15.3,65.4,80.2,47.5,43504,24.3
169,169,Texas,TX,Gray,Democrat,Bernie Sanders,0.41700000000000004,15.3,65.4,80.2,47.5,43504,24.3
170,170,Texas,TX,Grayson,Democrat,Hillary Clinton,0.528,17.0,76.8,86.3,51.2,46429,129.6
171,171,Texas,TX,Grayson,Democrat,Bernie Sanders,0.45899999999999996,17.0,76.8,86.3,51.2,46429,129.6
172,172,Texas,TX,Gregg,Democrat,Hillary Clinton,0.7809999999999999,14.2,58.8,82.5,51.0,45525,445.4
173,173,Texas,TX,Gregg,Democrat,Bernie Sanders,0.207,14.2,58.8,82.5,51.0,45525,445.4
