,id,state,state_abbreviation,county,party,candidate,fraction_votes,AGE775214,RHI825214,EDU635213,SEX255214,INC110213,POP060210
187,187,Illinois,IL,Woodford,Democrat,Hillary Clinton,0.43799999999999994,16.3,95.7,93.0,50.4,66639,73.3
188,0,Illinois,IL,Adams,Republican,Donald Trump,0.40700000000000003,18.7,92.4,89.7,51.1,45073,78.5
189,1,Illinois,IL,Adams,Republican,Ted Cruz,0.38,18.7,92.4,89.7,51.1,45073,78.5
190,2,Illinois,IL,Adams,Republican,John Kasich,0.111,18.7,92.4,89.7,51.1,45073,78.5
191,3,Illinois,IL,Adams,Republican,Marco Rubio,0.07400000000000001,18.7,92.4,89.7,51.1,45073,78.5
192,4,Illinois,IL,Alexander,Republican,Donald Trump,0.524,18.2,58.8,74.6,49.7,26972,35.0
193,5,Illinois,IL,Alexander,Republican,Ted Cruz,0.392,18.2,58.8,74.6,49.7,26972,35.0
194,6,Illinois,IL,Alexander,Republican,John Kasich,0.032,18.2,58.8,74.6,49.7,26972,35.0
195,7,Illinois,IL,Alexander,Republican,Marco Rubio,0.027999999999999997,18.2,58.8,74.6,49.7,26972,35.0
196,8,Illinois,IL,Bond,Republican,Donald Trump,0.41200000000000003,16.5,87.8,86.3,47.3,48163,46.7
197,9,Illinois,IL,Bond,Republican,Ted Cruz,0.386,16.5,87.8,86.3,47.3,48163,46.7
198,10,Illinois,IL,Bond,Republican,John Kasich,0.10099999999999999,16.5,87.8,86.3,47.3,48163,46.7
199,11,Illinois,IL,Bond,Republican,Marco Rubio,0.07400000000000001,16.5,87.8,86.3,47.3,48163,46.7
200,12,Illinois,IL,Boone,Republican,Donald Trump,0.39399999999999996,14.0,74.4,85.8,50.2,60893,193.0
201,13,Illinois,IL,Boone,Republican,Ted Cruz,0.335,14.0,74.4,85.8,50.2,60893,193.0
202,14,Illinois,IL,Boone,Republican,John Kasich,0.165,14.0,74.4,85.8,50.2,60893,193.0
203,15,Illinois,IL,Boone,Republican,Marco Rubio,0.07400000000000001,14.0,74.4,85.8,50.2,60893,193.0
204,16,Illinois,IL,Brown,Republican,Donald Trump,0.508,13.0,74.0,81.5,35.6,42194,22.7
205,17,Illinois,IL,Brown,Republican,Ted Cruz,0.306,13.0,74.0,81.5,35.6,42194,22.7
206,18,Illinois,IL,Brown,Republican,John Kasich,0.10800000000000001,13.0,74.0,81.5,35.6,42194,22.7
207,19,Illinois,IL,Brown,Republican,Marco Rubio,0.048,13.0,74.0,81.5,35.6,42194,22.7
208,20,Illinois,IL,Bureau,Republican,Donald Trump,0.395,19.9,88.7,89.2,51.0,48977,40.2
