,id,state,state_abbreviation,county,party,candidate,fraction_votes,AGE775214,RHI825214,EDU635213,SEX255214,INC110213,POP060210
94,14,Idaho,ID,Benewah,Republican,Marco Rubio,0.067,21.2,84.5,87.4,49.5,39049,12.0
95,15,Idaho,ID,Benewah,Republican,John Kasich,0.061,21.2,84.5,87.4,49.5,39049,12.0
96,16,Idaho,ID,Bingham,Republican,Ted Cruz,0.49700000000000005,12.9,74.4,84.6,49.8,47941,21.8
97,17,Idaho,ID,Bingham,Republican,Marco Rubio,0.252,12.9,74.4,84.6,49.8,47941,21.8
98,18,Idaho,ID,Bingham,Republican,Donald Trump,0.171,12.9,74.4,84.6,49.8,47941,21.8
99,19,Idaho,ID,Bingham,Republican,John Kasich,0.044000000000000004,12.9,74.4,84.6,49.8,47941,21.8
100,20,Idaho,ID,Blaine,Republican,Donald Trump,0.34700000000000003,15.8,76.9,90.6,49.2,64042,8.1
101,21,Idaho,ID,Blaine,Republican,Ted Cruz,0.237,15.8,76.9,90.6,49.2,64042,8.1
102,22,Idaho,ID,Blaine,Republican,John Kasich,0.22899999999999998,15.8,76.9,90.6,49.2,64042,8.1
103,23,Idaho,ID,Blaine,Republican,Marco Rubio,0.152,15.8,76.9,90.6,49.2,64042,8.1
104,24,Idaho,ID,Boise,Republican,Donald Trump,0.429,21.3,92.3,89.2,48.4,41056,3.7
105,25,Idaho,ID,Boise,Republican,Ted Cruz,0.336,21.3,92.3,89.2,48.4,41056,3.7
106,26,Idaho,ID,Boise,Republican,Marco Rubio,0.106,21.3,92.3,89.2,48.4,41056,3.7
107,27,Idaho,ID,Boise,Republican,John Kasich,0.08800000000000001,21.3,92.3,89.2,48.4,41056,3.7
108,28,Idaho,ID,Bonner,Republican,Ted Cruz,0.457,21.4,93.4,90.7,50.0,41414,23.6
109,29,Idaho,ID,Bonner,Republican,Donald Trump,0.35200000000000004,21.4,93.4,90.7,50.0,41414,23.6
110,30,Idaho,ID,Bonner,Republican,John Kasich,0.086,21.4,93.4,90.7,50.0,41414,23.6
111,31,Idaho,ID,Bonner,Republican,Marco Rubio,0.07400000000000001,21.4,93.4,90.7,50.0,41414,23.6
112,32,Idaho,ID,Bonneville,Republican,Ted Cruz,0.461,12.1,83.8,90.5,50.4,50872,55.9
113,33,Idaho,ID,Bonneville,Republican,Marco Rubio,0.29,12.1,83.8,90.5,50.4,50872,55.9
114,34,Idaho,ID,Bonneville,Republican,Donald Trump,0.16,12.1,83.8,90.5,50.4,50872,55.9
115,35,Idaho,ID,Bonneville,Republican,John Kasich,0.063,12.1,83.8,90.5,50.4,50872,55.9
116,36,Idaho,ID,Boundary,Republican,Ted Cruz,0.45299999999999996,20.5,91.0,84.9,49.4,37003,8.6
117,37,Idaho,ID,Boundary,Republican,Donald Trump,0.396,20.5,91.0,84.9,49.4,37003,8.6
118,38,Idaho,ID,Boundary,Republican,Marco Rubio,0.066,20.5,91.0,84.9,49.4,37003,8.6
119,39,Idaho,ID,Boundary,Republican,John Kasich,0.054000000000000006,20.5,91.0,84.9,49.4,37003,8.6
120,40,Idaho,ID,Butte,Republican,Ted Cruz,0.479,19.6,90.6,89.2,49.5,41131,1.3
121,41,Idaho,ID,Butte,Republican,Donald Trump,0.24,19.6,90.6,89.2,49.5,41131,1.3
122,42,Idaho,ID,Butte,Republican,Marco Rubio,0.204,19.6,90.6,89.2,49.5,41131,1.3
123,43,Idaho,ID,Butte,Republican,John Kasich,0.052000000000000005,19.6,90.6,89.2,49.5,41131,1.3
124,44,Idaho,ID,Camas,Republican,Donald Trump,0.418,18.6,87.3,84.3,48.8,41154,1.0
125,45,Idaho,ID,Camas,Republican,Ted Cruz,0.24100000000000002,18.6,87.3,84.3,48.8,41154,1.0
126,46,Idaho,ID,Camas,Republican,Marco Rubio,0.151,18.6,87.3,84.3,48.8,41154,1.0
127,47,Idaho,ID,Camas,Republican,John Kasich,0.122,18.6,87.3,84.3,48.8,41154,1.0
